RRKM rate, sf=0.970, S*=11.13, E0=2.27 and Delta=2.27
   En (eV)    k (s-1)
     13.34 1.5214e+10
    13.353 1.5332e+10
    13.365  1.545e+10
    13.378  1.557e+10
     13.39  1.569e+10
    13.402 1.5811e+10
    13.415 1.5933e+10
    13.427 1.6055e+10
     13.44 1.6178e+10
    13.452 1.6302e+10
    13.464 1.6427e+10
    13.477 1.6552e+10
    13.489 1.6678e+10
    13.502 1.6805e+10
    13.514 1.6933e+10
    13.526 1.7061e+10
    13.539  1.719e+10
    13.551  1.732e+10
    13.564 1.7451e+10
    13.576 1.7583e+10
    13.588 1.7715e+10
    13.601 1.7848e+10
    13.613 1.7982e+10
    13.626 1.8116e+10
    13.638 1.8252e+10
     13.65 1.8388e+10
    13.663 1.8525e+10
    13.675 1.8663e+10
    13.688 1.8801e+10
      13.7 1.8941e+10
    13.712 1.9081e+10
    13.725 1.9222e+10
    13.737 1.9364e+10
     13.75 1.9507e+10
    13.762  1.965e+10
    13.774 1.9795e+10
    13.787  1.994e+10
    13.799 2.0086e+10
    13.812 2.0233e+10
    13.824  2.038e+10
    13.836 2.0529e+10
    13.849 2.0678e+10
    13.861 2.0828e+10
    13.874 2.0979e+10
    13.886 2.1131e+10
    13.898 2.1284e+10
    13.911 2.1438e+10
    13.923 2.1592e+10
    13.936 2.1748e+10
    13.948 2.1904e+10
     13.96 2.2061e+10
    13.973 2.2219e+10
    13.985 2.2378e+10
    13.997 2.2538e+10
     14.01 2.2698e+10
    14.022  2.286e+10
    14.035 2.3022e+10
    14.047 2.3186e+10
    14.059  2.335e+10
    14.072 2.3515e+10
    14.084 2.3681e+10
    14.097 2.3848e+10
    14.109 2.4016e+10
    14.121 2.4185e+10
    14.134 2.4355e+10
    14.146 2.4525e+10
    14.159 2.4697e+10
    14.171  2.487e+10
    14.183 2.5043e+10
    14.196 2.5218e+10
    14.208 2.5393e+10
    14.221 2.5569e+10
    14.233 2.5746e+10
    14.245 2.5925e+10
    14.258 2.6104e+10
     14.27 2.6284e+10
    14.283 2.6465e+10
