RRKM rate, sf=0.970, S*=-13.64, E0=1.12 and Delta=0.89
   En (eV)    k (s-1)
    11.493 6.9853e+10
    11.505 7.0169e+10
    11.518 7.0487e+10
     11.53 7.0805e+10
    11.543 7.1124e+10
    11.555 7.1444e+10
    11.567 7.1765e+10
     11.58 7.2086e+10
    11.592 7.2409e+10
    11.605 7.2732e+10
    11.617 7.3057e+10
    11.629 7.3382e+10
    11.642 7.3708e+10
    11.654 7.4034e+10
    11.667 7.4362e+10
    11.679 7.4691e+10
    11.691 7.5021e+10
    11.704 7.5351e+10
    11.716 7.5682e+10
    11.729 7.6014e+10
    11.741 7.6347e+10
    11.753 7.6681e+10
    11.766 7.7016e+10
    11.778 7.7351e+10
    11.791 7.7688e+10
    11.803 7.8025e+10
    11.815 7.8363e+10
    11.828 7.8703e+10
     11.84 7.9043e+10
    11.853 7.9384e+10
    11.865 7.9725e+10
    11.877 8.0068e+10
     11.89 8.0411e+10
    11.902 8.0756e+10
    11.915 8.1101e+10
    11.927 8.1447e+10
    11.939 8.1794e+10
    11.952 8.2142e+10
    11.964 8.2491e+10
    11.977  8.284e+10
    11.989 8.3191e+10
    12.001 8.3542e+10
    12.014 8.3894e+10
    12.026 8.4247e+10
    12.039 8.4602e+10
    12.051 8.4957e+10
    12.063 8.5313e+10
    12.076 8.5669e+10
    12.088 8.6027e+10
    12.101 8.6385e+10
    12.113 8.6744e+10
    12.125 8.7105e+10
    12.138 8.7466e+10
     12.15 8.7828e+10
    12.163 8.8191e+10
    12.175 8.8555e+10
    12.187 8.8919e+10
      12.2 8.9285e+10
    12.212 8.9651e+10
    12.225 9.0018e+10
    12.237 9.0387e+10
    12.249 9.0756e+10
    12.262 9.1126e+10
    12.274 9.1497e+10
    12.287 9.1868e+10
    12.299 9.2241e+10
    12.311 9.2614e+10
    12.324 9.2989e+10
    12.336 9.3364e+10
    12.349  9.374e+10
    12.361 9.4117e+10
    12.373 9.4495e+10
    12.386 9.4874e+10
    12.398 9.5253e+10
    12.411 9.5634e+10
    12.423 9.6016e+10
    12.435 9.6398e+10
    12.448 9.6781e+10
     12.46 9.7165e+10
    12.473  9.755e+10
    12.485 9.7936e+10
    12.497 9.8323e+10
     12.51  9.871e+10
    12.522 9.9099e+10
    12.535 9.9488e+10
    12.547 9.9879e+10
    12.559 1.0027e+11
    12.572 1.0066e+11
    12.584 1.0105e+11
    12.597 1.0145e+11
    12.609 1.0184e+11
    12.621 1.0224e+11
    12.634 1.0264e+11
    12.646 1.0303e+11
    12.658 1.0343e+11
    12.671 1.0383e+11
    12.683 1.0423e+11
    12.696 1.0463e+11
    12.708 1.0503e+11
     12.72 1.0544e+11
    12.733 1.0584e+11
    12.745 1.0625e+11
    12.758 1.0665e+11
     12.77 1.0706e+11
    12.782 1.0746e+11
    12.795 1.0787e+11
    12.807 1.0828e+11
     12.82 1.0869e+11
    12.832  1.091e+11
    12.844 1.0951e+11
    12.857 1.0993e+11
    12.869 1.1034e+11
    12.882 1.1075e+11
    12.894 1.1117e+11
    12.906 1.1158e+11
    12.919   1.12e+11
    12.931 1.1242e+11
    12.944 1.1284e+11
    12.956 1.1326e+11
    12.968 1.1368e+11
    12.981  1.141e+11
    12.993 1.1452e+11
    13.006 1.1495e+11
    13.018 1.1537e+11
     13.03 1.1579e+11
    13.043 1.1622e+11
    13.055 1.1665e+11
    13.068 1.1707e+11
     13.08  1.175e+11
    13.092 1.1793e+11
    13.105 1.1836e+11
    13.117 1.1879e+11
     13.13 1.1923e+11
    13.142 1.1966e+11
    13.154 1.2009e+11
    13.167 1.2053e+11
    13.179 1.2096e+11
    13.192  1.214e+11
    13.204 1.2184e+11
    13.216 1.2228e+11
    13.229 1.2271e+11
    13.241 1.2316e+11
    13.254  1.236e+11
    13.266 1.2404e+11
    13.278 1.2448e+11
